date,ret.total.count,ret.total.benefit,ret.men.count,ret.men.benefit,ret.women.count,ret.women.benefit,spouse.total.count,spouse.total.benefit,spouse.men.count,spouse.men.benefit,spouse.women.count,spouse.women.benefit,new.ret.total.count,new.ret.total.benefit,new.ret.men.count,new.ret.men.benefit,new.ret.women.count,new.ret.women.benefit,new.spouse.total.count,new.spouse.total.benefit,new.spouse.men.count,new.spouse.men.benefit,new.spouse.women.count,new.spouse.women.benefit,exits.ret.men,exits.ret.women,exits.spouse.men,exits.spouse.women
1985-03-01,22035171,461.56,11640263,518.98,10394908,397.25,3045190,236.94,36199,165.01,3008991,237.81,157043,431.54,91422,508.90999999999997,65621,323.76,32589,214.63,1297,133.09,31292,218.01,95785,61032,1460,37814
1985-04-01,22049381,461.66,11644730,519.13,10404651,397.33,3044585,237.06,36135,164.95,3008450,237.92,150053,427.86,87247,505.74,62806,319.66,32294,215.32,1266,136.63,31028,218.53,82780,53063,1330,31569
1985-05-01,22076917,461.71999999999997,11655197,519.22,10421720,397.40999999999997,3046533,237.12,36075,164.77,3010458,237.99,139229,427.62,81120,505.4,58109,319.04,31284,213.89,1175,131.62,30109,217.1,70653,41040,1235,28101
1985-06-01,22107667,462.90999999999997,11665265,520.63,10442402,398.44,3048276,237.99,36008,164.94,3012268,238.86,135741,428.76,79096,506.08,56645,320.78999999999996,29814,212.68,1098,128.9,28716,215.88,69028,35963,1165,26906
1985-07-01,22179509,463.19,11699532,520.9599999999999,10479977,398.7,3054506,238.17,36032,164.89,3018474,239.05,140585,435.01,82251,510.91999999999996,58334,327.96999999999997,29418,214.7,1070,132.57,28348,217.8,47984,20759,1046,22142
1985-08-01,22241131,463.44,11732622,521.23,10508509,398.91999999999996,3059119,238.34,35936,164.66,3023183,239.21,140224,428.71,81719,506.96999999999997,58505,319.40999999999997,30211,213.42,1109,130.33,29102,216.58,48629,29973,1205,24393
1985-09-01,22301671,463.68,11761336,521.51,10540335,399.15000000000003,3063577,238.52,35885,164.47,3027692,239.4,134566,426.51,77609,505.85,56957,318.4,28916,213.38,1061,128.24,27855,216.63,48895,25131,1112,23346
1985-10-01,22348333,463.84000000000003,11781969,521.71,10566364,399.31,3066546,238.63,35810,164.37,3030736,239.51,127886,426.11,73983,506.7,53903,315.51,27189,215.09,1033,134.78,26156,218.26,53350,27874,1108,23112
1985-11-01,22379304,464.06,11793209,521.98,10586095,399.54,3066565,238.77,35766,164.25,3030799,239.65,139363,425.90999999999997,80206,506.74,59157,316.31,31100,213.56,1343,132.06,29757,217.24,68966,39426,1387,29694
1985-12-01,22432103,478.62,11817087,538.37,10615016,412.09,3069074,246.28,35753,169.09,3033321,247.19,96570,443.09,55407,530.03,41163,326.06,20582,219.39,685,128.24,19897,222.53,31529,12242,698,17375
1986-01-01,22533259,479.06,11877262,538.88,10655997,412.38,3072107,246.46,35670,168.91,3036437,247.37,196252,473.63,121068,549.03,75184,352.21,35856,226.88,1295,133.08,34561,230.39,60893,34203,1378,31445
1986-02-01,22567241,479.32,11893845,539.1800000000001,10673396,412.62,3071283,246.59,35528,168.78,3035755,247.5,142638,451.45,83484,534.39,59154,334.39,29551,222.01,1070,135.85,28481,225.25,66901,41755,1212,29163
1986-03-01,22563057,479.42999999999995,11888716,539.3399999999999,10674341,412.7,3065276,246.65,35307,168.58,3029969,247.56,158242,452.28,92300,535.47,65942,335.83,32668,223.03,1316,135.99,31352,226.68,97429,64997,1537,37138
1986-04-01,22587879,479.63,11899668,539.6,10688211,412.86,3065520,246.77,35180,168.44,3030340,247.68,148795,450.02,86544,533.2800000000001,62251,334.27,31348,221.58,1160,135.93,30188,224.87,75592,48381,1287,29817
1986-05-01,22613948,479.72999999999996,11909043,539.73,10704905,412.97999999999996,3064574,246.84,35144,168.4,3029430,247.75,147127,451.46,86229,533.9499999999999,60898,334.64000000000004,31099,221.64,1305,138.13,29794,225.3,76854,44204,1341,30704
1986-06-01,22646905,480.91999999999996,11920217,541.14,10726688,413.98999999999995,3064689,247.67,35002,168.6,3029687,248.59,142200,450.24,82964,532.7,59236,334.74,29583,220.67,1171,133,28412,224.28,71790,37453,1313,28155
1986-07-01,22722885,481.2,11960531,541.49,10762354,414.19,3072154,247.85,34974,168.44,3037180,248.76,142411,455.17,82826,537.59,59585,340.59,29336,224.05,1037,135.68,28299,227.29,42512,23919,1065,20806
1986-08-01,22787252,481.42999999999995,11992574,541.7800000000001,10794678,414.38,3076859,248.02,34929,168.34,3041930,248.94,139943,449.66,81303,533.1700000000001,58640,333.88,29528,223.33,1108,135.07,28420,226.77,49260,26316,1153,23670
1986-09-01,22841955,481.66,12018326,542.07,10823629,414.59,3080111,248.18,34868,168.2,3045243,249.09,143152,446.2,82692,531.6700000000001,60460,329.32,30466,221.82,1225,130.95,29241,225.63,56940,31509,1286,25928
1986-10-01,22902811,481.89,12047885,542.3499999999999,10854926,414.78,3084453,248.32,34839,168.16,3049614,249.23,132738,447.98999999999995,76823,534.7,55915,328.86,27838,222.48,1048,135.56,26790,225.88,47264,24618,1077,22419
1986-11-01,22933502,482.03,12059998,542.54,10873504,414.90999999999997,3084993,248.43,34768,167.97,3050225,249.35,141134,448.37,81893,534.4499999999999,59241,329.39,30034,223.38,1264,138.39,28770,227.11,69780,40663,1335,28159
1986-12-01,22986678,488.44,12085191,549.7800000000001,10901487,420.44,3087843,251.75,34706,170,3053137,252.68,99616,456.92999999999995,57120,548.3499999999999,42496,334.04,20808,223.67,764,131.65,20044,227.18,31927,14513,826,17132
1987-01-01,23081929,488.94,12142169,550.39,10939760,420.72999999999996,3089587,251.96,34606,169.92,3054981,252.89,199378,486.89,121951,567.7,77427,359.61,35153,234.13,1287,140.26,33866,237.7,64973,39154,1387,32022
1987-02-01,23118320,489.21,12160363,550.75,10957957,420.91999999999996,3088770,252.1,34475,169.77,3054295,253.03,137696,466.19,80452,554.99,57244,341.38,27458,229.88,921,139.85,26537,233.01,62258,39047,1052,27223
1987-03-01,23123351,489.42999999999995,12160446,551.02,10962905,421.1,3083936,252.2,34287,169.63,3049649,253.13,150983,464.34000000000003,87626,552.08,63357,342.98999999999995,30437,228.22,1349,136.91,29088,232.46,87543,58409,1537,33734
1987-04-01,23120884,490.48999999999995,12152356,552.31,10968528,421.98999999999995,3080229,252.91,34206,169.95,3046023,253.85,141995,459.84000000000003,81553,548.9499999999999,60442,339.59,29183,227.15,1153,140.22,28030,230.73,89643,54819,1234,31656
1987-05-01,23145474,490.63,12161907,552.52,10983567,422.11,3079846,252.99,34153,169.88,3045693,253.92,140279,462.46,81813,549.5,58466,340.68,28910,228.14,1118,136.44,27792,231.82,72262,43427,1171,28122
1987-06-01,23195516,490.85,12185749,552.7800000000001,11009767,422.3,3082540,253.1,34104,169.63,3048436,254.03,159470,462.66,92595,548.52,66875,343.77,33339,226.07,1356,131.16,31983,230.1,68753,40675,1405,29240
1987-07-01,23252844,491.08,12214891,553.05,11037953,422.51,3086155,253.25,34085,169.43,3052070,254.19,140281,469.57,80973,557.6800000000001,59308,349.27,26129,232.66,775,134.45,25354,235.67,51831,31122,794,21720
1987-08-01,23299416,491.34000000000003,12236080,553.3499999999999,11063336,422.75,3087948,253.42,34026,169.23,3053922,254.36,123915,462.75,71578,550.49,52337,342.76,24863,229.78,997,139.44,23866,233.56,50389,26954,1056,22014
1987-09-01,23355192,491.53,12263659,553.58,11091533,422.91999999999996,3091941,253.54,33973,169.2,3057968,254.47,129785,460.14000000000004,74430,550.03,55355,339.26,25862,230.23,1000,140.55,24862,233.84,46851,27158,1053,20816
1987-10-01,23399758,491.75,12283405,553.8599999999999,11116353,423.13,3093259,253.66,33914,169.09,3059345,254.59,131455,461.48999999999995,75752,551.6800000000001,55703,338.83,26540,229.4,1067,145.25,25473,232.93,56006,30883,1126,24096
1987-11-01,23435685,491.88,12298090,554.04,11137595,423.24,3093891,253.73,33828,168.95,3060063,254.67,131031,460.94,75648,550.3299999999999,55383,338.84000000000003,26264,229.49,1112,135.54,25152,233.65,60963,34141,1198,24434
1987-12-01,23439839,512.65,12295151,577.4599999999999,11144688,441.16,3089987,264.42,33742,175.86,3056245,265.4,95448,484.01,54697,580,40751,355.16,19195,239.04,600,142.75,18595,242.15,57636,33658,686,22413
1988-01-01,23478123,513.02,12317799,577.9499999999999,11160324,441.36,3084877,264.54,33567,175.69,3051310,265.52,189685,514.03,115370,601.87,74315,377.67,31511,246.51,1162,145.56,30349,250.38,92722,58679,1337,35284
1988-02-01,23492701,514.11,12326272,579.23,11166429,442.21999999999997,3082047,265.26,33382,176.05,3048665,266.23,140419,488.62,82014,582.51,58405,356.77,26127,241.74,898,146.07,25229,245.15,73541,52300,1083,27874
1988-03-01,23528642,514.41,12343413,579.59,11185229,442.46999999999997,3081268,265.41,33246,176,3048022,266.38,138268,485.71999999999997,79904,578.71,58364,358.40999999999997,26826,240.53,1085,146.01,25741,244.51,62763,39564,1221,26384
1988-04-01,23555070,514.69,12354047,579.91,11201023,442.75,3080134,265.54,33154,175.85,3046980,266.52,146474,482.82,84862,574.74,61612,356.21,29033,240.63,1206,147.83,27827,244.65,74228,45818,1298,28869
1988-05-01,23584803,514.88,12365155,580.12,11219648,442.97999999999996,3079528,265.61,33078,175.78,3046450,266.59,134135,481.90999999999997,77614,573.8599999999999,56521,355.64000000000004,26488,239.56,1164,149.88,25324,243.68,66506,37896,1240,25854
1988-06-01,23632051,515.07,12387784,580.3499999999999,11244267,443.15000000000003,3082245,265.71,33040,175.73,3049205,266.69,131476,484.19,75966,576.99,55510,357.21,25694,239.32,948,148.29,24746,242.8,53337,30891,986,21991
1988-07-01,23686416,515.3399999999999,12414397,580.64,11272019,443.42999999999995,3084422,265.88,32948,175.61,3051474,266.85,139041,490.62,80914,581.3399999999999,58127,364.34000000000003,26623,241.11,977,150.09,25646,244.58,54301,30375,1069,23377
1988-08-01,23743445,515.51,12443080,580.8199999999999,11300365,443.59,3087963,265.97,32857,175.51,3055106,266.94,130640,483.88,75410,576.89,55230,356.88,25643,240.02,905,140.33,24738,243.67,46727,26884,996,21106
1988-09-01,23794351,515.74,12467949,581.09,11326402,443.81,3090491,266.11,32842,175.34,3057649,267.08,135359,480.15000000000003,77952,573.8299999999999,57407,352.96,26439,240.03,1004,142.83,25435,243.87,53083,31370,1019,22892
1988-10-01,23838645,515.92,12487797,581.3299999999999,11350848,443.96,3092794,266.19,32781,175.08,3060013,267.16,139225,481.46999999999997,80007,575.97,59218,353.8,27194,240.86,1043,144.11,26151,244.72,60159,34772,1104,23787
1988-11-01,23852382,516.01,12490400,581.4499999999999,11361982,444.08,3091090,266.25,32708,174.78,3058382,267.22,139657,482.51,80607,576.76,59050,353.86,27927,241.4,1179,146.88,26748,245.57,78004,47916,1252,28379
1988-12-01,23858226,536.7700000000001,12486962,604.8499999999999,11371264,462.02,3086022,276.94,32589,181.48,3053433,277.96,89689,504.88,51168,607.02,38521,369.2,17424,249.91,553,147.31,16871,253.27,54606,29239,672,21820
1989-01-01,23872053,537.1,12499469,605.31,11372584,462.13,3079329,277.06,32431,181.43,3046898,278.08,185080,540.07,112757,633.02,72323,395.16,30410,260.91,1024,155.59,29386,264.58,100250,71003,1182,35921
1989-02-01,23907309,538.3299999999999,12518309,606.7800000000001,11389000,463.09,3077777,277.87,32307,181.72,3045470,278.89,139072,517.4,81503,616.7700000000001,57569,376.71,24868,256.89,819,161.85,24049,260.13,62663,41153,943,25477
1989-03-01,23932532,538.61,12529857,607.1,11402675,463.34000000000003,3075708,278.01,32205,181.6,3043503,279.03,137997,515.2900000000001,80511,613.42,57486,377.87,25812,255.86,947,155,24865,259.7,68963,43811,1049,26832
1989-04-01,23977046,538.8499999999999,12552347,607.38,11424699,463.56,3078011,278.13,32170,181.43,3045841,279.15,147405,512.43,85724,611.3599999999999,61681,374.94,28043,254.48,962,164.05,27081,257.7,63234,39657,997,24743
1989-05-01,24014533,539.09,12568949,607.63,11445584,463.83,3078775,278.25,32105,181.22,3046670,279.27,138045,509.5,79516,608.48,58529,375.03,26515,254.2,977,159.74,25538,257.81,62914,37644,1042,24709
1989-06-01,24061294,539.3499999999999,12591310,607.88,11469984,464.11,3081165,278.38,32070,181.11,3049095,279.4,139865,511.21,81209,609.15,58656,375.61,27391,253.74,953,158.77,26438,257.17,58848,34256,988,24013
1989-07-01,24128527,539.65,12626528,608.19,11501999,464.40999999999997,3085693,278.53,32062,180.98,3053631,279.55,139155,519.2900000000001,80973,615.49,58182,385.40999999999997,26191,254.73,916,161.69,25275,258.1,45755,26167,924,20739
1989-08-01,24188909,539.87,12657839,608.4599999999999,11531070,464.59,3090396,278.68,32060,180.75,3058336,279.7,130657,513.4,75563,611.42,55094,378.96999999999997,24807,257.47,773,155.35,24034,260.75,44252,26023,775,19329
1989-09-01,24236120,540.14,12680494,608.75,11555626,464.85,3092112,278.83,32006,180.54,3060106,279.86,139562,509.68,80501,608.76,59061,374.63,27276,254.42,892,159.21,26384,257.64,57846,34505,946,24614
1989-10-01,24274729,541.06,12698150,609.8,11576579,465.65000000000003,3093458,279.37,31934,180.83,3061524,280.4,128271,511.21999999999997,73819,611.73,54452,374.96999999999997,24227,254.7,807,163.04,23420,257.86,56163,33499,879,22002
1989-11-01,24294479,541.19,12704011,609.98,11590468,465.78999999999996,3092580,279.44,31843,180.62,3060737,280.47,138091,514.7800000000001,80122,615.41,57969,375.7,27143,256.52,1022,162.97,26121,260.18,74261,44080,1113,26908
1989-12-01,24326604,566.8499999999999,12718425,638.89,11608179,487.92999999999995,3093075,292.68,31796,189.13,3061279,293.76,93544,538.7,53695,647.5,39849,392.1,17815,267.08,466,167.75,17349,269.75,39281,22138,513,16807
1990-01-01,24345614,567.2800000000001,12733006,639.47,11612608,488.11,3085104,292.84,31623,189.02,3053481,293.92,186782,576.4499999999999,114146,675.8499999999999,72636,420.25,30009,278.25,965,171.92,29044,281.78,99565,68207,1138,36842
1990-02-01,24379080,567.64,12752555,639.9,11626525,488.38,3085047,293.04,31548,188.81,3053499,294.12,137756,550.39,81028,655.66,56728,400.04,25579,271.9,873,172.86,24706,275.4,61479,42811,948,24688
1990-03-01,24411477,568.03,12769090,640.3,11642387,488.76,3084176,293.2,31474,188.72,3052702,294.27,173635,553.41,101815,657.71,71820,405.54,33223,269.83,1346,173.51,31877,273.9,85280,55958,1420,32674
1990-04-01,24461490,568.3,12795069,640.61,11666421,489,3087677,293.32,31476,188.59,3056201,294.4,118857,538.43,68469,645.48,50388,392.96999999999997,22717,269.33,736,165.55,21981,272.81,42490,26354,734,18482
1990-05-01,24505362,568.76,12815880,641.15,11689482,489.39,3088575,293.6,31418,188.37,3057157,294.68,141149,544.9,82065,648.61,59084,400.85,26322,269.18,905,162.63,25417,272.97,61254,36023,963,24461
1990-06-01,24548232,569.09,12835105,641.51,11713127,489.72999999999996,3088758,293.75,31387,188.38,3057371,294.84,142728,547.56,83457,651.3,59271,401.46999999999997,26838,270.36,928,156.74,25910,274.43,64232,35626,959,25696
1990-07-01,24620302,569.48,12873539,641.93,11746763,490.09,3093233,293.95,31326,188.35,3061907,295.03,138287,554,80332,656.07,57955,412.51,25341,272.27,850,161.89,24491,276.1,41898,24319,911,19955
1990-08-01,24684348,569.81,12907730,642.3,11776618,490.36,3097527,294.12,31361,188.17,3066166,295.2,131644,544.71,76384,648.99,55260,400.55,24472,269.3,784,164.34,23688,272.77,42193,25405,749,19429
1990-09-01,24741741,570.12,12937563,642.66,11804178,490.62,3100984,294.28,31320,187.98,3069664,295.36,135907,541.91,78454,647.4399999999999,57453,397.82,25806,268.3,898,157.79,24908,272.28,48621,29893,939,21410
1990-10-01,24776386,570.39,12955117,642.98,11821269,490.84000000000003,3101715,294.42,31234,187.8,3070481,295.5,128306,544.7,74814,648.7700000000001,53492,399.15000000000003,24476,270.48,748,156.48,23728,274.08,57260,36401,834,22911
1990-11-01,24803156,571.53,12965517,644.2900000000001,11837639,491.83,3099945,295.15,31171,188.2,3068774,296.24,142776,547.37,83644,652.5,59132,398.66,27294,271.12,915,162.19,26379,274.9,73244,42762,978,28086
1990-12-01,24838100,602.56,12983832,679.2700000000001,11854268,518.55,3101085,311.18,31126,198.2,3069959,312.32,86927,559.3199999999999,49627,672.07,37300,409.3,16903,280.39,399,154.05,16504,283.45,31312,20671,444,15319
1991-01-01,24831955,602.73,12984193,679.52,11847762,518.56,3091610,311.22,30961,197.9,3060649,312.37,190513,611.05,117269,715.87,73244,443.22999999999996,30004,296.91,799,179.77,29205,300.12,116908,79750,964,38515
1991-02-01,24844158,602.91,12992339,679.74,11851819,518.69,3090145,311.38,30881,197.75,3059264,312.53,138509,586.04,82597,696.38,55912,423.03,24790,288.11,758,179.73,24032,291.53,74451,51855,838,25417
1991-03-01,24887694,603.3399999999999,13016604,680.19,11871090,519.08,3089687,311.59,30841,197.39,3058846,312.74,157955,585.31,93433,694.9399999999999,64522,426.55,28360,287.08,958,168.64,27402,291.23,69168,45251,998,27820
1991-04-01,24931747,603.7,13039227,680.59,11892520,519.39,3091404,311.78,30829,197.1,3060575,312.94,164212,573.9,95666,684.7800000000001,68546,419.15000000000003,30069,286.2,975,170.35,29094,290.09,73043,47116,987,27365
1991-05-01,24971246,603.98,13057911,680.88,11913335,519.7,3091381,311.9,30765,196.93,3060616,313.06,140623,577.08,82800,685.25,57823,422.19,25775,284.53,826,172.27,24949,288.25,64116,37008,890,24908
1991-06-01,25025333,604.2900000000001,13085997,681.2,11939336,520,3094149,312.05,30688,196.71,3063461,313.21,134779,575.08,79044,683.14,55735,421.83,25461,283.94,756,170.03,24705,287.43,50958,29734,833,21860
1991-07-01,25094205,604.6800000000001,13123388,681.59,11970817,520.3599999999999,3098011,312.24,30669,196.69,3067342,313.39,140073,587.08,82504,693.56,57569,434.47999999999996,25456,286.63,808,174.25,24648,290.32,45113,26088,827,20767
1991-08-01,25156814,605.04,13157639,681.99,11999175,520.65,3102106,312.42,30647,196.64,3071459,313.58,132929,575.81,77535,685.31,55394,422.55,24820,284.05,790,170.18,24030,287.79,43284,27036,812,19913
1991-09-01,25205613,605.3499999999999,13182763,682.3199999999999,12022850,520.9499999999999,3104239,312.55,30613,196.28,3073626,313.71,136744,577.7700000000001,80234,686.3299999999999,56510,423.64000000000004,26057,283.67,868,167.79,25189,287.66,55110,32835,902,23022
1991-10-01,25241320,605.6,13202142,682.63,12039178,521.13,3105327,312.65,30599,196,3074728,313.81,123179,576.99,72088,687.3,51091,421.34000000000003,22170,286.63,683,160.45,21487,290.65,52709,34763,697,20385
1991-11-01,25248209,606.6700000000001,13201616,683.8,12046593,522.15,3102053,313.25,30553,196.35,3071500,314.41,138649,582.47,81881,692.13,56768,424.3,25986,286.72,923,174.61,25063,290.85,82407,49353,969,28291
1991-12-01,25288719,629.3199999999999,13222776,709.3399999999999,12065943,541.63,3104235,324.93,30578,203.33,3073657,326.14,97181,592.7700000000001,56290,709.49,40891,432.09,18052,294.98,466,178.84,17586,298.06,35130,21541,441,15429
1992-01-01,25257302,629.3499999999999,13208700,709.47,12048602,541.51,3090550,324.9,30357,202.97,3060193,326.11,203608,637.03,123935,747.92,79673,464.54,30805,309,820,176.87,29985,312.62,138011,97014,1041,43449
1992-02-01,25300478,629.7,13233943,709.8599999999999,12066535,541.7900000000001,3092239,325.06,30291,202.95,3061948,326.27,153679,613.22,90874,728.7900000000001,62805,446.01,26795,300.82,752,184.75,26043,304.17,65631,44872,818,24288
1992-03-01,25342311,630.09,13256203,710.26,12086108,542.16,3092967,325.21,30232,202.71,3062735,326.42,157501,609.9599999999999,92197,724.9499999999999,65304,447.63,28412,298.22,931,180.01,27481,302.22,69937,45731,990,26694
1992-04-01,25389670,630.41,13281305,710.62,12108365,542.4399999999999,3096566,325.38,30206,202.63,3066360,326.59,143752,600.8599999999999,84013,715.56,59739,439.55,26466,298.08,850,176.45,25616,302.11,58911,37482,876,21991
1992-05-01,25425633,630.71,13298407,710.9,12127226,542.7700000000001,3097247,325.48,30144,202.4,3067103,326.69,141176,601.26,82769,713.43,58407,442.31,26508,295.41,862,174.23,25646,299.48,65667,39546,924,24903
1992-06-01,25480127,631.04,13327266,711.25,12152861,543.08,3100806,325.6,30161,202.32,3070645,326.81,135729,601.9,79486,714.38,56243,442.92999999999995,25214,294.94,769,183.11,24445,298.46,50627,30608,752,20903
1992-07-01,25546413,631.48,13362613,711.69,12183800,543.5,3104099,325.8,30182,202.18,3073917,327.02,143393,611.7800000000001,84114,722.41,59279,454.78999999999996,25621,297.74,780,170.35,24841,301.74,48767,28340,759,21569
1992-08-01,25605325,631.87,13393871,712.12,12211454,543.8499999999999,3107470,325.99,30174,202.03,3077296,327.2,137222,601.25,79902,714.48,57320,443.4,25005,298.74,737,174.16,24268,302.53,48644,29666,745,20889
1992-09-01,25658259,632.19,13422338,712.49,12235921,544.09,3110744,326.11,30207,202.02,3080537,327.33,129401,600.3199999999999,75345,714.2,54056,441.58,23929,296.22,662,178.64,23267,299.56,46878,29589,629,20026
1992-10-01,25682035,632.42,13433954,712.72,12248081,544.3599999999999,3109883,326.21,30217,201.73,3079666,327.44,131903,600.63,77452,713.3299999999999,54451,440.32,24194,297.36,735,174.33,23459,301.22,65836,42291,725,24330
1992-11-01,25718223,633.47,13450232,713.87,12267991,545.3299999999999,3109806,326.79,30194,202.28,3079612,328.01,133767,600.7800000000001,78118,714.8299999999999,55649,440.69,24401,296.47,728,172.9,23673,300.26,61840,35739,751,23727
1992-12-01,25757727,652.64,13470502,735.47,12287225,561.8199999999999,3111515,336.67,30206,208.2,3081309,337.93,96818,620.66,56124,740.8599999999999,40694,454.89,17414,304.79,411,178.68,17003,307.84,35854,21460,399,15306
1993-01-01,25715375,652.61,13450045,735.48,12265330,561.73,3095978,336.61,30037,208.01,3065941,337.87,203411,662.3399999999999,123558,775.52,79853,487.22999999999996,30141,320.47,808,187.48,29333,324.13,144015,101748,977,44701
1993-02-01,25759898,652.91,13476123,735.8199999999999,12283775,561.9599999999999,3097253,336.78,30002,207.87,3067251,338.04,146453,634.64,86308,753.06,60145,464.7,24218,311.48,679,178.39,23539,315.32,60230,41700,714,22229
1993-03-01,25784426,653.2800000000001,13489365,736.22,12295061,562.2900000000001,3095304,336.94,29951,207.56,3065353,338.2,151840,631.57,88851,748.61,62989,466.46999999999997,26587,307.97,823,184.51,25764,311.91,75609,51703,874,27662
1993-04-01,25809512,653.6700000000001,13502001,736.6,12307511,562.69,3094468,337.13,29944,207.4,3064524,338.39,146513,622.8399999999999,85567,738.64,60946,460.26,26785,307.07,830,184.06,25955,311,72931,48496,837,26784
1993-05-01,25832297,653.9399999999999,13511100,736.8599999999999,12321197,563.01,3092803,337.21,29962,207.23,3062841,338.49,132910,621.65,77028,738.06,55882,461.19,24020,305.24,727,180.22,23293,309.14,67929,42196,709,24976
1993-06-01,25879594,654.2700000000001,13535376,737.1800000000001,12344218,563.37,3094165,337.37,29952,207.07,3064213,338.65,132628,622.01,77291,737.03,55337,461.36,23883,304.73,652,179.52,23231,308.24,53015,32316,662,21859
1993-07-01,25940729,654.72,13566846,737.61,12373883,563.8299999999999,3095498,337.59,30003,206.94,3065495,338.87,140354,630.71,81463,743.65,58891,474.47999999999996,24858,304.7,801,178.5,24057,308.91,49993,29226,750,22775
1993-08-01,25988028,655.11,13590619,738.02,12397409,564.22,3096983,337.75,30027,206.96,3066956,339.03,134051,622.74,77771,737.59,56280,464.02,24696,302.61,747,187.45,23949,306.2,53998,32754,723,22488
1993-09-01,26048413,655.37,13622845,738.3199999999999,12425568,564.42,3101076,337.83,30105,206.85,3070971,339.11,117407,618.37,67538,735.2900000000001,49869,460.02,20937,303.6,592,177.79,20345,307.27,35312,21710,514,16330
